GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001
 "10000","Delaware",2,SAEMP27S,20,"...","Wage and salary employment by place of work (number of jobs)","Number of jobs",243740,246895,252535,263282,275413,272254,262267,266472,266852,273526,280537,280480,281055,281896,289250,302742,316232,326639,343962,356311,367268,370346,363825,363117,369912,376628,387425,395285,406061,417879,429712,437114,435790
 "10000","Delaware",2,SAEMP27S,70,"[01-02]"," Farm wage and salary employment","Number of jobs",3939,3998,4008,4051,2727,2762,2663,2456,2360,2300,2199,2198,1994,1876,2031,1826,2205,2327,2401,2363,1894,1766,1794,1712,1444,1512,1541,1546,1802,1389,1546,1747,1645
 "10000","Delaware",2,SAEMP27S,80,"..."," Nonfarm wage and salary employment","Number of jobs",239801,242897,248527,259231,272686,269492,259604,264016,264492,271226,278338,278282,279061,280020,287219,300916,314027,324312,341561,353948,365374,368580,362031,361405,368468,375116,385884,393739,404259,416490,428166,435367,434145
 "10000","Delaware",2,SAEMP27S,90,"...","  Private nonfarm wage and salary employment","Number of jobs",192397,192417,195810,205207,217201,213758,203895,210192,211097,217333,224003,223736,224801,225747,232653,246431,258341,267429,284253,296102,307497,309629,302863,302128,307660,313131,323503,331014,341544,352436,363630,369141,367261
 "10000","Delaware",2,SAEMP27S,100,"[07-09]","   Agricultural services, forestry, and fishing","Number of jobs",877,877,930,993,1123,1186,1133,1193,1061,1381,1293,1220,1066,1115,1354,1587,1791,1990,2211,2173,2047,2105,2066,1965,2089,2201,2387,2573,2704,2794,(D),(D),(D)
 "10000","Delaware",2,SAEMP27S,110,"07","    Agricultural services","Number of jobs",811,809,855,907,1035,1110,1034,1118,1007,1345,1258,1210,1053,1099,1342,1571,1780,1976,2207,2172,2044,2101,(D),1962,2085,2199,2385,(D),(D),(D),2977,3094,(NA)
 "10000","Delaware",2,SAEMP27S,120,"...","    Forestry and fishing","Number of jobs",66,68,75,86,88,76,99,75,54,36,35,10,13,16,12,16,11,14,4,1,3,4,(D),3,4,2,2,(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAEMP27S,121,"08","     Forestry","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAEMP27S,122,"...","     Fishing","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),4,(D),3,(D),(D),(D),(D),(D),(D),5,5,(NA)
 "10000","Delaware",2,SAEMP27S,200,"B","   Mining","Number of jobs",61,75,71,111,167,252,226,176,198,196,165,68,54,77,102,101,86,64,72,87,107,106,109,103,82,86,87,88,98,85,(D),(D),(D)
 "10000","Delaware",2,SAEMP27S,210,"10","    Metal mining","Number of jobs",0,0,0,0,0,0,0,1,0,0,0,0,0,26,42,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,(NA)
 "10000","Delaware",2,SAEMP27S,220,"12","    Coal mining","Number of jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(NA)
 "10000","Delaware",2,SAEMP27S,230,"13","    Oil and gas extraction","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(NA)
 "10000","Delaware",2,SAEMP27S,240,"14","    Nonmetallic minerals, except fuels","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),23,22,24,(D),(D),(D),(D),(D),(D),(D),(D),12,(D),(D),(NA)
 "10000","Delaware",2,SAEMP27S,300,"C","   Construction","Number of jobs",13885,14575,14997,16117,17690,17332,15178,15153,14892,15642,16229,15264,13908,15970,16791,17408,18335,19430,20731,22444,21588,20969,18772,18206,18626,18062,19750,22098,22629,23268,25259,25305,24939
 "10000","Delaware",2,SAEMP27S,310,"15","    General building contractors","Number of jobs",4110,4418,4561,4844,5420,5483,4152,4105,4094,4239,4556,3781,3467,3515,4239,4471,5152,5134,5535,6027,5555,5259,4419,4377,4377,4238,4378,5457,5488,5703,5975,6484,(NA)
 "10000","Delaware",2,SAEMP27S,320,"16","    Heavy construction contractors","Number of jobs",2035,2240,2389,2398,2869,2581,2898,3115,2899,3286,3605,3650,3139,4282,3790,3452,2934,2931,3632,3499,3721,3645,3802,3504,3661,3212,3565,3078,3112,3742,4268,3927,(NA)
 "10000","Delaware",2,SAEMP27S,330,"17","    Special trade contractors","Number of jobs",7740,7917,8047,8875,9401,9268,8128,7933,7899,8117,8068,7833,7302,8173,8762,9485,10249,11365,11564,12918,12312,12065,10551,10325,10588,10612,11807,13563,14029,13823,15016,14894,(NA)
